Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,Amount,Class
7571.0,-0.33283213531044303,1.17170282130304,2.09264923515071,1.3071198531568702,0.0160149463480506,-0.32827770991831395,0.75819971934478,-0.351387867649196,0.806479717617953,-0.17453853794103302,0.7341125732465391,-2.25422422750183,2.6361925130335297,1.20612703496963,0.606800162608141,-0.284118571413232,0.3918757744336429,36.0,0
8408.0,-1.81328048476897,4.91785071056565,-5.92612969400656,5.70150043141163,1.2043925721436202,-3.03513754815611,-1.71340206347108,0.561257390902032,-3.7963542517116298,-7.4548406507835105,7.38805512292025,-10.4752286504099,-0.379314526756117,-11.7367291212569,-2.08698895215593,-2.44235398293755,-3.53552351168246,1.0,1
8451.0,0.31459658972951504,2.66067027657541,-5.920037380344629,4.52249960508858,-2.3150272861839,-2.2783516539477597,-4.68405393631569,1.20227026523098,-0.694695511200349,-5.52627805985834,6.66243683071252,-8.525464925345629,0.742745446888019,-7.67866801029943,0.593070459066131,-4.478136595343241,-5.84426647937357,1.0,1
8507.0,-1.1201062580295802,1.3148737824815702,2.14506634687651,3.10271714193877,-0.5760034118618679,1.09124968884019,-0.433941964654685,0.569730300817562,0.7496970599253209,0.839090834474216,1.77208555363213,-2.6474575063074703,0.157849349331817,1.61525692462266,-0.74571839491771,-0.409174740195779,1.21867549914063,24.95,0
8528.0,0.447395553302475,2.48195386638743,-5.66081393141405,4.4559228120932,-2.4437797540431,-2.18504026247234,-4.7161429447009295,1.2498032517314699,-0.7183260665736909,-5.3903302556601,6.45418752494833,-8.48534657377678,0.635281408794591,-7.0199015591661205,0.53981407134798,-4.6498642988132,-6.288357508782299,1.0,1
8614.0,-2.16992897559082,3.6396539992044,-4.508497786177281,2.73066814884895,-2.12269287053048,-2.34101682766366,-4.23525308290613,1.7035376576350802,-1.30527913344307,-6.716720022712701,6.35361231915591,-8.60164826276464,0.449930038237225,-7.506169374081451,-0.43808178181246704,-3.69451599830956,-6.30475338603049,1.0,1
8757.0,-1.86375555343732,3.44264397684973,-4.4682597314551105,2.8053362594025097,-2.1184124774924,-2.3322848873146698,-4.2612371974404,1.70168184397858,-1.43939587542941,-6.999906633865219,6.31620967716699,-8.67081800476226,0.316023991908777,-7.417712064750531,-0.43653747136614596,-3.65280196004741,-6.293145319073759,1.0,1
9034.0,1.21552129319621,0.3871111032658979,0.41101173047762396,0.851456529949995,-0.148630870144225,-0.5660115739718741,-0.112477935815934,-0.121581784425855,1.3782944302329099,-0.684928780400009,1.02983933826493,-2.41361418131542,1.4194981263592699,1.2603940766538602,0.6552418003470071,0.176889682628941,1.0297456277109,1.98,0
9462.0,-0.42230538507903903,0.869169856688034,1.5676819336719299,1.37510617421381,0.706419816454825,0.5236342133852709,0.29622699415379805,0.145385551141864,0.599649812536597,-0.490681259505687,1.7661677279172099,-1.60248857342233,1.7671169466549599,1.60917126753409,-1.23319276541844,-0.970612227859505,0.9819363955306579,0.99,0
9552.0,-0.25309214891667103,2.3903217341765295,-4.18398486097197,0.674120596873027,2.8428456358940095,2.29142744467971,-0.462392309987698,1.5169312122142198,0.8565314834364921,-1.32855137766026,1.6340664304202899,-3.0135822967780204,1.4797966415483899,-1.4495973000700102,0.489931664605406,1.33815390522947,3.3795294233873396,1.49,0
10986.0,1.1381596037101298,-0.32780990101180396,0.600767042173436,0.196632092351572,-0.435664114620193,0.508408932401046,-0.6826807333730159,0.321609686434461,2.0852426203823398,-0.595042915648317,2.07333859240659,-2.17142406123717,-0.43531003666932105,1.83427684431509,-1.0265030055872801,-0.7014989444674771,1.3430480838138,3.3,0
11092.0,0.3782745040060089,3.91479678866992,-5.726872015366269,6.09414095882864,1.69887526405022,-2.8073139468834003,-0.591118212837213,-0.123495593086659,-2.5307128139083197,-5.153094609899259,4.654088422543009,-7.83953899762349,1.3718185803358103,-9.634689712636119,-0.739596855842826,-0.6632039456734781,0.8919345405348991,1.0,1
11284.0,1.1131494813468898,-0.0279897845533481,0.8113378629698199,0.989920563010397,-0.466151806614679,0.110587321875035,-0.417447699826473,0.109771487640968,1.6881245898031398,-0.450498723139464,2.19312549762874,-1.4159058318999198,1.01542159458125,1.5661014003267801,-1.55490770309459,-0.5305494970405421,0.948642902902887,14.0,0
11485.0,1.2446090549884,-0.0873388995952775,0.7974213971019279,0.47926237862496,-0.9251029756031529,-0.9251081614659649,-0.33359491122415397,-0.194455943231376,2.15073747718854,-0.7106874931293441,0.41837389519433604,-2.29325662808785,0.821169027394259,1.36382469561628,-0.9875353855417819,-0.458736988260824,1.08237449846376,4.06,0
11635.0,0.9191365073269809,4.199632669020771,-7.53560659365729,7.42694037455047,1.1182153300131898,-2.88672235145027,-1.34103599607144,0.36393326835333706,-2.20322443100109,-4.13784019622865,4.57011280759332,-7.62916958856017,1.73391746350254,-9.440374994598429,-0.0233533498971062,-1.23395828198259,1.6320088576408702,1.0,1
11764.0,-3.0085320999019105,-2.19885330658078,1.07935586828389,0.7048516636967359,1.0726831139714998,-0.8060308334979741,-0.0711225952422932,-0.24879455413563697,1.7510691248003,-0.24257090926789301,1.56664879962376,-2.02910276780494,1.30117032062829,1.1379696188361998,-1.27075557963803,-0.223021932066999,0.651546037726444,39.6,0
12093.0,-4.69679522444504,2.69386747884008,-4.47513271259153,5.4676845487781,-1.5567580754975803,-1.5494202890425302,-4.10421487278526,0.553934075416293,-1.49846813107494,-4.59495176285009,5.27550585077254,-11.3490285500915,0.374549235103921,-8.13869488434773,0.548570894168134,-6.653594347413651,-10.2467554066001,0.0,1
12095.0,-4.72771265581559,3.04446910225824,-5.59835426695611,5.928190802419291,-2.19076972938784,-1.52932296564747,-4.48742195988547,0.916391814103266,-1.3070104231933,-4.13889121357616,5.14940878300581,-11.1240186070579,0.543067765541171,-7.84094220494304,0.743633944785042,-6.777069239741911,-9.93176515376766,30.39,1
12354.0,-0.713104570090146,0.642294691543221,2.07950700382602,-1.18682816389772,0.288227028100882,-0.33086024119873403,0.6161675485743571,-0.12682598787812,0.9980397405396801,-0.798874525589556,2.81263803561917,-1.30312944288653,2.40456948180408,1.234174558559,-0.7602370989845151,0.289705590581524,0.0036615853827926,23.0,0
12393.0,-4.0640047384281495,3.10093489093256,-1.1884980036547599,3.2646327404517503,-1.90356235801726,0.32035058729570004,-0.9549400390870071,-3.2775349198377297,2.82082866173719,1.0151128797859301,3.18718689736493,-7.00432728360605,0.872710605485111,-6.220605353042919,-0.9044446295733578,-3.07509188469837,-5.04473569177435,179.66,1
12597.0,-2.58961719821269,7.01671438495857,-13.705407286909699,10.343228060411699,-2.9544610347557403,-3.05511578527804,-9.3012886151434,3.3495733607161404,-5.65421202641103,-11.853866972600999,11.6692047358121,-17.2286622386187,0.0555715664836118,-18.4937733551053,-0.30417211351904494,-10.6294973901353,-14.4412111342765,1.0,1
13126.0,-2.88004235163471,5.22544230971559,-11.0633302799459,6.6899506577006305,-5.7599239886738,-2.24403079081521,-11.1999752166959,4.01472180864313,-3.4293042635180098,-11.5619497720699,10.446846814514,-15.479052483201599,0.7344416081041479,-13.883778549111199,0.821439545395249,-11.911483017197002,-18.1030037037729,1.0,1
13495.0,-0.178546539855382,0.6456015590233289,0.44861411372022,0.963357832996944,2.1187508524356002,4.47283651852674,-0.545507664840535,0.9802045000346741,1.3623449267679502,-0.356999877761731,0.0633611861334165,-2.48344720578264,1.46691906145303,1.1473670472059398,-0.8447349507528711,-0.9832654378511829,0.984334544500381,9.0,0
14463.0,1.16546832829199,-0.16247757396662,0.848211662227777,0.168543819960008,-0.678223876868041,-0.0707975431036366,-0.69003574583325,0.140947515116741,1.6289022080608002,-0.36380690471437893,2.38550527425864,-2.13836613127485,0.660347626903782,1.9032821975791698,0.243068105059055,0.438981060474,0.380115523926905,12.95,0
14474.0,1.2441059811142599,-0.154152720238207,0.371136820138131,-0.10963316734138699,-0.055902723082675,0.6117559827588791,-0.6693218109562951,0.17909738563590602,1.61267869820851,-0.38162262843323497,1.45152280133258,-2.18615285762355,1.4976157132918702,1.7079019263551798,0.259066368864332,0.7493001779378741,-0.0794924930014577,14.95,0
15808.0,1.23447279619753,0.0267500379340771,0.623370679237148,-0.0452574090700966,-0.450340286711313,-0.441726251461011,-0.34020066789396597,-0.122677571214218,1.3333759675578,-0.44272068024818895,2.24802525565805,-1.32451491328673,2.45617514623267,1.60370759146539,-0.238022210350155,0.637790603327689,-0.0416646441620283,19.08,0
17080.0,-5.922327757336791,4.68961085780455,-0.35562921566371597,-2.5022898755333998,-1.0594299866688002,-0.714902875551158,0.27834394046210803,0.21497524109244898,5.916809278857219,6.573545744849911,2.9084483755661403,-2.62150886128015,-0.363848650741584,-0.0062652248458646,-0.0898718479175787,-0.15075038102179902,-0.11674240869259801,0.69,0
17187.0,1.08837493830851,0.8984740237210591,0.394684329076182,3.1702575745145203,0.17573879687403002,-0.221980885195245,-0.0229887284923858,-0.0108735366656839,0.860043617194172,-0.592472935320844,1.0727283997357802,-2.5475568142293104,1.23595005675711,-0.33030580375144103,-1.02235437464957,0.33564217251961403,2.29899822072815,3.79,1
17220.0,1.18978435670385,0.9422894020143271,0.0823341450498769,3.02404970580847,0.412406009418248,-0.21441455847943802,0.0535578385040748,-0.110353351082093,0.8837977573500658,-0.5542239005258729,0.154921008931302,-2.7767565749478798,1.6412066261065,-0.45607695680899,-1.24041439240797,0.857322735948866,1.70702446635297,3.79,1
17838.0,-5.187878108366349,6.96770866359565,-13.510931139094998,8.61789514115238,-11.214422393945801,0.6722478387604,-9.46253281088355,5.32870420774381,-4.89700552817542,-11.786811655604101,9.36907905765884,-15.0941631493865,1.2563770070075901,-11.8521613037824,0.274429814172421,-10.6882417917386,-18.3888105354245,766.36,1
18528.0,-1.92630655840101,-1.8908727318957002,1.1849567379961299,-2.30875924641003,-2.35688879375879,0.469221121615981,2.3924985217815,-0.175799935271586,3.19432013597829,-3.4829467625292905,-0.42578368299805497,-2.39842499429183,0.756801526251979,1.13242887206569,-0.5037798847662679,-0.8795698098309591,0.712822156918869,699.88,0
18653.0,-1.3059778334421102,1.77211848034771,0.7417298245878691,0.9123512594530259,0.49889811316124894,1.7374904291892799,-0.957795294860986,-1.69230083944333,0.7552332486826429,-0.641460757464855,0.9001309494108101,-0.9353812421524291,3.06822828778836,1.5647637689178797,-1.35744089528572,-0.21615566507987696,0.712878490654512,1.0,0
18690.0,-15.3988450085358,7.472323896501121,-19.0269123426632,11.165525840514,-6.89385628014845,-2.12093657486019,-14.9133299850456,-0.7212140943201841,-7.175096615335799,-14.166794659606,10.2777688628065,-14.9854337328686,0.345179234077653,-14.666388972654099,-0.34635254196534604,-8.333242495554629,-12.6025964553952,1.0,1
20011.0,-14.724627011925302,7.875156792730469,-21.872317364456602,11.906169907890101,-8.34873369160876,-2.2628464196924503,-15.8334427819606,0.0778736741759969,-6.35683349086288,-13.2616517082667,10.0637897462894,-14.394766801672098,0.654888723464231,-14.2483158270781,-0.30536076140107105,-8.16163244506225,-12.2809648581754,1.0,1
20332.0,-15.2713618637585,8.32658106147414,-22.3385905133352,11.8853128922128,-8.72133435613386,-2.32430694897567,-16.1964186599881,0.5128818204244849,-6.3336851559474505,-13.175198078736,9.939819741725689,-14.2254557039818,0.7160336651928729,-14.0047761755606,-0.329447848153274,-8.0594194070953,-12.122008815823698,1.0,1
20379.0,1.2058452359174199,-0.27526799673910496,1.17340538090646,-0.43429796385650604,-1.32173843089539,-0.9652300558386929,-0.656483102456182,-0.127022216521867,3.1106686127489,-1.45052060920246,0.7695152865798309,-1.7558378776843797,1.3590465605274702,1.34463018901979,0.532464001587908,-0.556771462589088,0.7168681641651901,11.85,0
20826.0,-0.084013342734148,1.02378759764446,1.26426035870476,3.5204209794207104,0.3765042323128329,-0.0003607802932579,-0.0032125738959347,0.11563650851351101,0.28756351302779,0.0854570524983419,1.98239556654607,-2.28319437111297,1.06986883987872,0.45687531502851003,-1.65585066520443,-0.160423607569828,1.8426016964080199,7.58,0
21173.0,0.8986142745559059,0.0338961928217827,-0.0832970050956021,1.25632616930286,0.5540913477664261,0.7023423327424051,0.15566823162531102,0.196359735713541,1.1607585307059098,-0.518258784764837,1.6063419510610801,-2.52549252463935,0.16604677391442002,2.42801187132929,1.1697877884911299,-1.5323406500143102,1.82223449304873,89.99,0
21419.0,-17.4677100117887,10.114815724665402,-24.2021422329158,11.805469210591301,-10.1980458075926,-2.5799380080012004,-17.6567879964837,2.2569024759669905,-6.242149309490651,-12.8306571996417,9.44266526535108,-13.547485899944402,0.9607285583255791,-13.0287170264518,-0.426674498701321,-7.65266166506753,-11.485327789647801,1.0,1
21662.0,-18.0185611876771,10.5586001882538,-24.667741248573197,11.7861803616399,-10.564656569212,-2.6456811993624503,-18.02346767268,2.6936554030804802,-6.21946362785238,-12.7447607871859,9.318137685359991,-13.3778574339457,1.02192386777466,-12.784345887354801,-0.45114584325193896,-7.5513649314055895,-11.3259968724596,1.0,1
21860.0,1.05617428024422,-1.10386209511236,1.45267179118006,-0.447606573974918,-1.6908251357871003,0.227680665184617,-1.4844856441965202,0.227417088263633,0.8828825253649129,0.300764805202335,2.64109675061239,-2.49743943126628,1.51763094205484,1.14912549006501,0.17112643712384698,1.5510565382768202,0.8097609154952561,114.01,0
22412.0,-0.7963735682638392,1.55609692984114,1.72967224977688,2.1721697707197802,-0.0271689671950642,-0.0653883387703634,0.223848584928765,0.42683960925374104,-0.174670269560335,-0.407371336658261,0.572064229092969,-2.51343918823872,1.79902128735794,1.86572431804543,-0.25962751424397895,0.280597421137337,0.660964034721594,15.17,0
22788.0,-0.43485417408388505,2.02852830407817,-2.8471488189854504,1.92644635323758,0.60715434058329,-1.6170390761087399,0.375731528062589,0.4106126109097029,0.663709902355139,-1.7703898481071,1.15655464651832,-2.37816576493689,2.8361720960362,-1.77602581718109,0.236331384682507,1.17504677116843,3.63001815395052,89.99,0
23067.0,1.4096219151054799,-1.1373893767436298,1.15269375563741,-0.998226523595252,-2.1136934540606402,-0.933824842788307,-1.41004602168433,-0.154579654764013,-0.125991593946064,1.05121836292247,0.5513651497733051,-3.88673248103002,0.9705374027198459,1.18112987753941,0.20330403139571898,-0.15562555449068802,1.29571693613339,43.05,0
23293.0,1.07053296791575,0.317981271299787,0.0164883167526586,1.18403891507768,0.641857430854599,0.670317776375092,0.03758020361474399,0.219457435281434,1.17124032017551,-0.476810452193086,1.6050669783258,-2.52915790886468,0.150181047601017,2.40786488993901,1.15859289491301,-1.54407794503063,1.8195961979715902,1.0,0
23866.0,-1.35984559265451,-0.361257927610404,2.1471697761721398,0.841629763467692,0.5331930508288639,-0.19760627541264197,-0.64960353871313,0.156275327604231,1.11368414671568,-0.45969997842167204,2.31614724653121,-1.80008369224545,1.0863719974330601,1.51962035017674,-0.579915701206217,-1.2686437760915101,1.7130808663460202,35.95,0
25095.0,1.19239598990768,1.33897371069007,-0.678876186687009,3.1236723071222,0.643244863589275,-1.1843229943121498,0.39758552600689895,-0.253498538261658,0.41113497684127004,-0.859862301810301,1.1240593824529999,-3.7638738483239798,0.367975966769142,-0.9717575383681141,-0.0138825132357776,1.45757852763076,2.61145033447876,3.12,1
25140.0,1.34061555508111,-0.314446731242862,0.103211634252715,-0.638756902566593,-0.463917372991558,-0.7180875385365669,-0.257387360490905,-0.285703229949438,-0.11865350044749301,0.39766063637414595,2.3113903903199198,-2.12776416587342,2.31688724458019,1.56867313381125,-0.959417640124098,1.17382843655636,0.6960271205916829,50.0,0
25426.0,1.12533553530785,1.13014648418496,-0.962975334759173,2.6756878586311803,0.9900745184692029,-0.24331774118443103,0.316192138064781,0.122960131988498,-1.1433427947576,-0.369908966047961,1.83449419801385,-0.49124331541595795,-1.12990700459946,-2.23862224442526,0.27846874170613,1.47792560308038,1.7764542951025502,3.76,1
25537.0,1.31789630687149,-0.0294589853699364,-1.0885378167620299,-0.558135265171935,2.03120345796181,3.2676653980353,-0.536705632644388,0.8085849228662578,-0.0525720941656057,0.0017495900098634,-0.0286274119732069,0.0736033815710831,0.0410548398427657,0.42520843453274804,1.24511424870433,0.6401973685568381,-0.9102747482119329,0.69,0
25742.0,-0.179342924336843,-0.607442507274468,1.4053275734788,-3.0362893760661,-0.7621107865258491,-0.9906025006573922,0.274381074652384,-0.32851896804632696,-2.3059275840252598,0.9435024321642191,1.1354419033788201,-0.19598562159880198,0.548396690726174,-0.56588050629959,-1.5477666851909,0.19082125565975602,-0.496006975771111,57.0,0
25894.0,0.8500286857149909,-0.51444038090792,1.18487605808699,1.2516486063812,-1.02645279790492,0.3938125659885421,-0.6510059680012851,0.37770243366462103,0.6475743390337131,-0.0409580622840032,1.24224444859143,0.6134391629211421,-1.19966503181432,0.252326311499504,0.30333975307231004,0.18647743556113397,-0.233952244191121,117.9,0
26030.0,1.00566973324619,-0.0051372957331507,0.4560774514683089,1.3696451924212198,-0.24528434249397602,0.0391020745958465,0.0404182700181104,0.103484615381063,0.0112500870102631,0.0194992875501919,1.34585505511126,1.28858275828775,-0.242557576360506,0.28678720929510904,-0.803543334012114,-0.57982208685915,0.0890656546995794,61.0,0
26162.0,-0.211008672834048,1.01448433137152,1.3144628186653302,0.46764003598310905,0.0512289836352259,-0.909933887178645,0.617815225078218,-0.11750888860255002,-0.5572459001626601,-0.500556902600653,-0.262764152439599,-0.26017317360998804,-0.0849301443684563,-0.263177867968285,1.2234105345604,0.118731214991201,0.251434151211054,1.29,0
26556.0,-19.1798264145873,11.817921989785301,-21.919173580784303,6.0862356342864,-14.708844789842699,-4.30888760741835,-15.3579518065836,12.8571650181242,-3.9998607697811495,-8.9286556608751,5.8492930661792,-8.26164983722413,0.15382914831459601,-8.82935922766409,0.0088788388257268,-7.070953008925401,-13.629720942708499,99.99,1
26585.0,-19.856322333443302,12.095893225929899,-22.464082746487602,6.11554110191771,-15.1480215209615,-4.34672408349599,-15.648507472266099,13.2768048056341,-3.97416161954102,-8.85919405880884,5.73081553744459,-8.088033512136509,0.23082496932490196,-8.57897327333454,0.0009466366931860001,-6.94774606726094,-13.472897007650099,99.99,1
